recorder,recorderid,recorderlogin,identifier,ids,records,identifierid,identifierlogin,totalids
Sean Cozart,{29091},{birdwhisperer},Mark Fishbein,1,4373,{442526},{milkweedguy},2911
Patrick Hanly,{473359},{hanly},Mark Fishbein,1,172,{442526},{milkweedguy},2911
Denis Makhnovsky,{973677},{denis_m},Mark Fishbein,1,1346,{442526},{milkweedguy},2911
David Spencer Muirhead,{355842},{davemmdave},Mark McGrouther,1,2693,{318428},{markmcg},199
Frank Izaguirre,{154438},{birdizlife},Mark Rosenstein,1,2251,{10787},{maractwin},9149
Colin Chiu,{495713},{cosmophasis},Mark Rosenstein,1,262,{10787},{maractwin},9149
Lily M,,,Mark Rosenstein,1,2701,{10787},{maractwin},9149
Erik Attaway,{151498},{eattaway92},Mark Rosenstein,1,1261,{10787},{maractwin},9149
Nate Venarske,{1174034},{natev},Mark Rosenstein,1,391,{10787},{maractwin},9149
oxalismtp,{699883},{oxalismtp},Mark Rosenstein,1,365,{10787},{maractwin},9149
Thomas Mesaglio,{1138587},{thebeachcomber},Mark Rosenstein,1,2327,{10787},{maractwin},9149
Alexis,,,Mark Rosenstein,1,11452,{10787},{maractwin},9149
H.T.Cheng,{30342},{oryzias},Mark Rosenstein,1,268,{10787},{maractwin},9149
David Spencer Muirhead,{355842},{davemmdave},Mark Rosenstein,1,2693,{10787},{maractwin},9149
Even Dankowicz,{165078},{edanko},Mark Rosenstein,1,4890,{10787},{maractwin},9149
Matt Parr,,,Mark Rosenstein,1,1686,{10787},{maractwin},9149
C. Mallory,{275891},{psyllidhipster},Mark Rosenstein,1,2377,{10787},{maractwin},9149
Mira,,,Mark Rosenstein,1,1357,{10787},{maractwin},9149
Anne Hoggett,{360494},{anne47},Mark Rosenstein,1,131,{10787},{maractwin},9149
Dean,,,mark_smale,1,44,{472475},{mark_smale},3363
Luis Mata EntSocVic,{14240},{lmata},mark_smale,1,887,{472475},{mark_smale},3363
Stephen Thorpe,,,mark_smale,1,1274,{472475},{mark_smale},3363
Luke Sutton,{417599},{luke_sutton},mark_smale,1,147,{472475},{mark_smale},3363
Katja Schulz,{3785},{treegrow},Marley Ford,1,1431,{271880},{marleyii},1896
publishedrecords,{174254},{publishedrecords},Marley Ford,1,15,{271880},{marleyii},1896
Jonah Timms,{1192116},{jonaht},Marley Ford,1,267,{271880},{marleyii},1896
Clinton Duffy,{56848},{clinton},Marley Ford,1,154,{271880},{marleyii},1896
Dave Holland,{1305207},{dave_holland},Martin Grimm,1,4166,{32124},{martingrimm},5871
Bob McDougall,{83288},{bobmcd},Martin Grimm,1,3600,{32124},{martingrimm},5871
rjq,{471631},{rjq},Martin Grimm,1,144,{32124},{martingrimm},5871
Tim,,,Martin Lagerwey,1,3412,,,210
Casey,,,Martin Lagerwey,1,480,,,210
Claudia Schipp,{746590},{claudiarose},Martin Lagerwey,1,79,,,210
Will Cornwell,{45978},{wcornwell},martyhing,1,160,{433980},{martyhing},341
Anne Hoggett,{360494},{anne47},martyhing,1,131,{433980},{martyhing},341
Tim,,,martyhing,1,3412,{433980},{martyhing},341
Allan Lugg,{382861},{allanlugg},martyhing,1,1508,{433980},{martyhing},341
Luke Sutton,{417599},{luke_sutton},Mary Joyce,1,147,{58489},{majo00},682
Katja Schulz,{3785},{treegrow},Mary Keim,1,1431,,,2186
Frank Izaguirre,{154438},{birdizlife},Mary Keim,1,2251,,,2186
Michael Price,,,Mary Keim,1,1475,,,2186
Heather Pickard,{167033},{heatherpickard},Mary Keim,1,1411,,,2186
lkdubs,{1422139},{lkdubs},Mary Keim,1,117,,,2186
Claudia Schipp,{746590},{claudiarose},matncathy,1,79,{1825518},{matncathy},22
Jonathan Newman,{1420308},{antshrike69},Matt,1,657,,,2064
David Spencer Muirhead,{355842},{davemmdave},Matt,1,2693,,,2064
jade fortnash,,,Matt Parr,1,795,,,2414
Dave Holland,{1305207},{dave_holland},Matt Parr,1,4166,,,2414
Luis Mata EntSocVic,{14240},{lmata},Matt Parr,1,887,,,2414
Kaitlyn,,,Matt Parr,1,393,,,2414
Reiner Richter,{222137},{reiner},Matt Parr,1,22539,,,2414
Thomas Mesaglio,{1138587},{thebeachcomber},Matt Parr,1,2327,,,2414
petemella,{42615},{petemella},Matt Parr,1,553,,,2414
Bob McDougall,{83288},{bobmcd},Matt Parr,1,3600,,,2414
guyincognito,{459714},{guyincognito},Matt Parr,1,667,,,2414
Jared Shorma,{491170},{blazeclaw},Matt Tank,1,3773,{772305},{mtank},2278
Luis Mata EntSocVic,{14240},{lmata},Matt Tank,1,887,{772305},{mtank},2278
Will Cornwell,{45978},{wcornwell},Matt Tank,1,160,{772305},{mtank},2278
Bob McDougall,{83288},{bobmcd},Matt Tank,1,3600,{772305},{mtank},2278
Ethan Gosnell,{530663},{egosnell2002},Matt Tank,1,778,{772305},{mtank},2278
Dave Holland,{1305207},{dave_holland},Matteo Sartori,1,4166,,,94
Jeremy Barker,{464262},{jeremybarker},Matthew Baker,1,2681,,,51
Bill Crins,{1106722},{wjcrins},Matthew Connors,1,2418,{659121},{matthew_connors},5798
Tan Kok Hui,{47594},{kokhuitan},Matthew Connors,1,459,{659121},{matthew_connors},5798
David,,,Matthew Connors,1,1691,{659121},{matthew_connors},5798
Claudia Schipp,{746590},{claudiarose},Matthew Connors,1,79,{659121},{matthew_connors},5798
Alan Dandie,{2461869},{alan_dandie},Matthew Connors,1,4,{659121},{matthew_connors},5798
Dave Holland,{1305207},{dave_holland},Matthew Connors,1,4166,{659121},{matthew_connors},5798
Jared Shorma,{491170},{blazeclaw},Matthew Pintar,1,3773,{1439513},{mpintar},1844
Alexis,,,Matthew Pintar,1,11452,{1439513},{mpintar},1844
Luis Mata EntSocVic,{14240},{lmata},Matthew Pintar,1,887,{1439513},{mpintar},1844
Dr. Alison Northup,{438488},{alisonnorthup},Matthew Pintar,1,3439,{1439513},{mpintar},1844
Jeremy Barker,{464262},{jeremybarker},Matthew Pintar,1,2681,{1439513},{mpintar},1844
Bob McDougall,{83288},{bobmcd},Matthew Pintar,1,3600,{1439513},{mpintar},1844
C. Luke Beall,{1521095},{lukose},Matthew Pintar,1,477,{1439513},{mpintar},1844
Jonathan Campbell,{81356},{jonathancampbell},Matthew Pintar,1,418,{1439513},{mpintar},1844
David Bygott,{1626},{davidbygott},Matthew Pintar,1,2322,{1439513},{mpintar},1844
napoleon1799,{762836},{napoleon1799},Matthew Pintar,1,300,{1439513},{mpintar},1844
Jonathan Newman,{1420308},{antshrike69},Matthew Welc,1,657,{738432},{mattwelc},640
Frank Izaguirre,{154438},{birdizlife},Matthew Welc,1,2251,{738432},{mattwelc},640
Alexis,,,Matthew Welc,1,11452,{738432},{mattwelc},640
Michele Chiacchio,{63043},{mc1991},Matthew Welc,1,906,{738432},{mattwelc},640
Heather Pickard,{167033},{heatherpickard},max06,1,1411,{1637634},{max06},113
Reiner Richter,{222137},{reiner},max06,1,22539,{1637634},{max06},113
Alexis,,,max06,1,11452,{1637634},{max06},113
Chris Motherwell,{448796},{cmotherwell},max06,1,117,{1637634},{max06},113
Matt Parr,,,max06,1,1686,{1637634},{max06},113
Mark Rosenstein,{10787},{maractwin},maxallen,1,3995,,,664
jade fortnash,,,maxallen,1,795,,,664
Jim,,,mazer,1,4574,,,84
Dr. Alison Northup,{438488},{alisonnorthup},mazer,1,3439,,,84
Greg Lasley,{9706},{greglasley},mcaple,1,5088,{558416},{mcaple},4708
Frank Izaguirre,{154438},{birdizlife},mcaple,1,2251,{558416},{mcaple},4708
Heather Pickard,{167033},{heatherpickard},mcaple,1,1411,{558416},{mcaple},4708
Mira,,,mcaple,1,1357,{558416},{mcaple},4708
Thomas Mesaglio,{1138587},{thebeachcomber},meandthealiens,1,2327,,,273
Michael Jacobi,{488232},{michael_jacobi},meandthealiens,1,4,,,273
Samuel Brown,{57863},{sdjbrown},meandthealiens,1,436,,,273
Michael Price,,,Meghan Cassidy,1,1475,,,215
Dr. Alison Northup,{438488},{alisonnorthup},Meghan Cassidy,1,3439,,,215
Reiner Richter,{222137},{reiner},Mel,1,22539,,,254
Pablo Fraire,{1364542},{pablof},Mélanie Yèche,1,1086,,,65
Reiner Richter,{222137},{reiner},Mélanie Yèche,1,22539,,,65
Claudia Schipp,{746590},{claudiarose},Melinda Thompson,1,79,{999683},{plantgirl1},1830
Ethan Gosnell,{530663},{egosnell2002},Melinda Thompson,1,778,{999683},{plantgirl1},1830
Chris Motherwell,{448796},{cmotherwell},Melinda Thompson,1,117,{999683},{plantgirl1},1830
Dave Holland,{1305207},{dave_holland},Micha Baum,1,4166,{1167568},{tuenf},507
mobbini,{1409524},{mobbini},Micha Baum,1,2272,{1167568},{tuenf},507
Matt Campbell,,,michael-gasteracantha,1,1142,,,650
Tim,,,michael-gasteracantha,1,3412,,,650
Cin-Ty Lee,{553242},{cintylee},michael-gasteracantha,1,2667,,,650
teresap,{479865},{teresap},michael-gasteracantha,1,348,,,650
Luis da Costa,{29729},{ldacosta},michael-gasteracantha,1,461,,,650
Jeremy Barker,{464262},{jeremybarker},michael-gasteracantha,1,2681,,,650
Russell Massang,{17687},{russ87},michael-gasteracantha,1,106,,,650
Luis Mata EntSocVic,{14240},{lmata},michael-gasteracantha,1,887,,,650
Suhel Quader,{63135},{suhelq},michael-gasteracantha,1,163,,,650
coenobita,{786692},{coenobita},michael-gasteracantha,1,479,,,650
Michele Chiacchio,{63043},{mc1991},Michael Bakker Paiva,1,906,{25160},{michaelbakkerpaiva},2533
Dave Holland,{1305207},{dave_holland},Michael Bakker Paiva,1,4166,{25160},{michaelbakkerpaiva},2533
Will Cornwell,{45978},{wcornwell},Michael Bakker Paiva,1,160,{25160},{michaelbakkerpaiva},2533
alexwcranston,{1016683},{alexwcranston},Michael Bakker Paiva,1,34,{25160},{michaelbakkerpaiva},2533
kytes,{2083133},{kytes},Michael Bakker Paiva,1,12,{25160},{michaelbakkerpaiva},2533
Lily M,,,Michael Bakker Paiva,1,2701,{25160},{michaelbakkerpaiva},2533
guyincognito,{459714},{guyincognito},Michael Jacobi,1,667,{488232},{michael_jacobi},463
Will Cornwell,{45978},{wcornwell},Michael Keogh,1,160,,,2045
Victor W Fazio III,{13444},{vicfazio3},Michael Keogh,1,7523,,,2045
David Spencer Muirhead,{355842},{davemmdave},Michael Keogh,1,2693,,,2045
Rejoice Gassah,{506512},{rejoicegassah},Michael Lee,1,2366,,,132
Reiner Richter,{222137},{reiner},Michael Lee,1,22539,,,132
natgrace18,{1533115},{natgrace18},Michael Price,1,118,,,2614
Jared Shorma,{491170},{blazeclaw},Michael Price,1,3773,,,2614
Michael Jacobi,{488232},{michael_jacobi},Michael Price,1,4,,,2614
Elliot Greiner,{292489},{elliotgreiner},Michael Price,1,3950,,,2614
Greg Lasley,{9706},{greglasley},Michal Sloviak,1,5088,{1642196},{michalsloviak},1871
Thomas Mesaglio,{1138587},{thebeachcomber},Michal Sloviak,1,2327,{1642196},{michalsloviak},1871
Florin Feneru,{1298821},{florin_feneru},Michal Sloviak,1,327,{1642196},{michalsloviak},1871
napoleon1799,{762836},{napoleon1799},Michal Sloviak,1,300,{1642196},{michalsloviak},1871
svg52,{1509945},{svg52},Michele Chiacchio,1,2792,{63043},{mc1991},2601
Соколков Юрий Павлович,{1467478},{sokolkov2002},Michele Chiacchio,1,4904,{63043},{mc1991},2601
Florin Feneru,{1298821},{florin_feneru},Michele Chiacchio,1,327,{63043},{mc1991},2601
dokivi,{1597099},{dokivi},Michele Chiacchio,1,14,{63043},{mc1991},2601
jansson,{1530557},{jansson},Michele Chiacchio,1,424,{63043},{mc1991},2601
Suhel Quader,{63135},{suhelq},Michele Chiacchio,1,163,{63043},{mc1991},2601
David Bygott,{1626},{davidbygott},Michele Chiacchio,1,2322,{63043},{mc1991},2601
Jonathan Newman,{1420308},{antshrike69},Michele Chiacchio,1,657,{63043},{mc1991},2601
Rejoice Gassah,{506512},{rejoicegassah},Michele Chiacchio,1,2366,{63043},{mc1991},2601
Mark Rosenstein,{10787},{maractwin},Michele Chiacchio,1,3995,{63043},{mc1991},2601
Tim,,,Michele Chiacchio,1,3412,{63043},{mc1991},2601
Sean Cozart,{29091},{birdwhisperer},Mieke A Lee,1,4373,,,2092
Jim,,,Mieke A Lee,1,4574,,,2092
C. Mallory,{275891},{psyllidhipster},Mieke A Lee,1,2377,,,2092
jade fortnash,,,Mieke A Lee,1,795,,,2092
Elliot Greiner,{292489},{elliotgreiner},Mieke A Lee,1,3950,,,2092
Cin-Ty Lee,{553242},{cintylee},Mieke A Lee,1,2667,,,2092
Mark Rosenstein,{10787},{maractwin},Mieke A Lee,1,3995,,,2092
Nate Venarske,{1174034},{natev},Mieke A Lee,1,391,,,2092
Mary Joyce,{58489},{majo00},Mieke A Lee,1,1378,,,2092
Katja Schulz,{3785},{treegrow},Mieke A Lee,1,1431,,,2092
Suhel Quader,{63135},{suhelq},Miguel de Salas,1,163,,,409
Will Cornwell,{45978},{wcornwell},Miguel de Salas,1,160,,,409
Thomas Mesaglio,{1138587},{thebeachcomber},Miguel de Salas,1,2327,,,409
Matt Campbell,,,Miguel de Salas,1,1142,,,409
David Spencer Muirhead,{355842},{davemmdave},Miguel de Salas,1,2693,,,409
coenobita,{786692},{coenobita},Miguel de Salas,1,479,,,409
Luis Mata EntSocVic,{14240},{lmata},Miguel de Salas,1,887,,,409
kevin_cheng,{528996},{kevin_cheng},Miguel Vásquez Bolaños,1,372,{24338},{hormiguel},272
Luis Mata EntSocVic,{14240},{lmata},Miguel Vásquez Bolaños,1,887,{24338},{hormiguel},272
Denis Makhnovsky,{973677},{denis_m},Miguel Vásquez Bolaños,1,1346,{24338},{hormiguel},272
Erik Attaway,{151498},{eattaway92},Mike,1,1261,,,4789
David,,,Mike,1,1691,,,4789
anneedonnelly,{1554588},{anneedonnelly},Mike,1,53,,,4789
mobbini,{1409524},{mobbini},Mike,1,2272,,,4789
Florin Feneru,{1298821},{florin_feneru},Mike,1,327,,,4789
Jared Shorma,{491170},{blazeclaw},Mike Plagens,1,3773,{375489},{mjplagens},2437
John Slapcinsky,{55228},{slapcin},Mike Plagens,1,105,{375489},{mjplagens},2437
Frank Izaguirre,{154438},{birdizlife},Mike VanValen,1,2251,,,23
Mira,,,Mirko Schoenitz,1,1357,{340786},{schoenitz},2133
Frank Izaguirre,{154438},{birdizlife},Mirko Schoenitz,1,2251,{340786},{schoenitz},2133
Bobby McCabe,{516268},{bobby23},Mirko Schoenitz,1,1081,{340786},{schoenitz},2133
Matt Parr,,,Mirko Schoenitz,1,1686,{340786},{schoenitz},2133
jansson,{1530557},{jansson},mnauky,1,424,{1638987},{mnauky},4829
mobbini,{1409524},{mobbini},mnauky,1,2272,{1638987},{mnauky},4829
Jon Lehmberg,{749212},{jonlehmberg},mnauky,1,23,{1638987},{mnauky},4829
Jim,,,mobbini,1,4574,{1409524},{mobbini},1726
Katja Schulz,{3785},{treegrow},mobbini,1,1431,{1409524},{mobbini},1726
Thomas Mesaglio,{1138587},{thebeachcomber},Mononymous,1,2327,{1259195},{mononymous},4655
brnhn,{1762669},{brnhn},motmot,1,245,{35076},{motmot},1624
Alan Muchlinski,{976250},{alanmuchlinski},motmot,1,182,{35076},{motmot},1624
alexb0000,{741608},{alexb0000},motmot,1,280,{35076},{motmot},1624
anilamanalil,{735021},{anilamanalil},Msc student,1,168,,,45
Bobby McCabe,{516268},{bobby23},msr,1,1081,{516},{msr},294
Michael Price,,,msr,1,1475,{516},{msr},294
Lily M,,,msr,1,2701,{516},{msr},294
Allan Lugg,{382861},{allanlugg},msr,1,1508,{516},{msr},294
Suhel Quader,{63135},{suhelq},msr,1,163,{516},{msr},294
Matt Parr,,,msr,1,1686,{516},{msr},294
Aniruddha Singhamahapatra,{951127},{aniruddha_singhamahapatra},Munazza Mirkar,1,3573,,,25
Arijit Patra,{1090353},{arijit_p},Nagabhushan Jyothi,1,61,{1641658},{nagabhushanjyothi},273
Even Dankowicz,{165078},{edanko},Nannie,1,4890,,,461
David Spencer Muirhead,{355842},{davemmdave},Nannie,1,2693,,,461
David,,,Nannie,1,1691,,,461
Jeremy Barker,{464262},{jeremybarker},Nannie,1,2681,,,461
Dave Holland,{1305207},{dave_holland},Nannie,1,4166,,,461
Pablo Fraire,{1364542},{pablof},napoleon1799,1,1086,{762836},{napoleon1799},2226
Jared Shorma,{491170},{blazeclaw},napoleon1799,1,3773,{762836},{napoleon1799},2226
Elliot Greiner,{292489},{elliotgreiner},napoleon1799,1,3950,{762836},{napoleon1799},2226
Cin-Ty Lee,{553242},{cintylee},napoleon1799,1,2667,{762836},{napoleon1799},2226
pneuch,{1454081},{pneuch},napoleon1799,1,525,{762836},{napoleon1799},2226
alexb0000,{741608},{alexb0000},napoleon1799,1,280,{762836},{napoleon1799},2226
Ulysses M,{70032},{ulysses20},napoleon1799,1,941,{762836},{napoleon1799},2226
Aniruddha Singhamahapatra,{951127},{aniruddha_singhamahapatra},napoleon1799,1,3573,{762836},{napoleon1799},2226
Matt Parr,,,napoleon1799,1,1686,{762836},{napoleon1799},2226
Even Dankowicz,{165078},{edanko},napoleon1799,1,4890,{762836},{napoleon1799},2226
Lily M,,,napoleon1799,1,2701,{762836},{napoleon1799},2226
Jim,,,napoleon1799,1,4574,{762836},{napoleon1799},2226
Ethan Gosnell,{530663},{egosnell2002},napoleon1799,1,778,{762836},{napoleon1799},2226
Heather Pickard,{167033},{heatherpickard},napoleon1799,1,1411,{762836},{napoleon1799},2226
mobbini,{1409524},{mobbini},napoleon1799,1,2272,{762836},{napoleon1799},2226
Bob McDougall,{83288},{bobmcd},napoleon1799,1,3600,{762836},{napoleon1799},2226
Mark Rosenstein,{10787},{maractwin},napoleon1799,1,3995,{762836},{napoleon1799},2226
Katja Schulz,{3785},{treegrow},napoleon1799,1,1431,{762836},{napoleon1799},2226
Dr. Alison Northup,{438488},{alisonnorthup},napoleon1799,1,3439,{762836},{napoleon1799},2226
guyincognito,{459714},{guyincognito},napoleon1799,1,667,{762836},{napoleon1799},2226
Reiner Richter,{222137},{reiner},Nathan Emery,1,22539,{70843},{njemery},126
Claudia Schipp,{746590},{claudiarose},Nathan Emery,1,79,{70843},{njemery},126
Reiner Richter,{222137},{reiner},Nathan Odgers,1,22539,{287994},{crellow},499
Blake Bringhurst,{208028},{myrmexflora},Nathan Taylor,1,397,{43815},{nathantaylor},6106
Alexis,,,Nathan Taylor,1,11452,{43815},{nathantaylor},6106
Marley Ford,{271880},{marleyii},Nathan Taylor,1,1186,{43815},{nathantaylor},6106
Reiner Richter,{222137},{reiner},Nathan Taylor,1,22539,{43815},{nathantaylor},6106
Greg Lasley,{9706},{greglasley},Nathan Taylor,1,5088,{43815},{nathantaylor},6106
Agapakis Nikos,{1593173},{agapakisnikos},Nathan Taylor,1,106,{43815},{nathantaylor},6106
Stephen Thorpe,,,Nathan Taylor,1,1274,{43815},{nathantaylor},6106
barbarab,{462},{barbarab},Nathan Taylor,1,645,{43815},{nathantaylor},6106
Jeremy Barker,{464262},{jeremybarker},Nathan Taylor,1,2681,{43815},{nathantaylor},6106
Jim,,,Nathan Taylor,1,4574,{43815},{nathantaylor},6106
Denis Makhnovsky,{973677},{denis_m},Nathan Taylor,1,1346,{43815},{nathantaylor},6106
Sophie,,,Nathaniel Sharp,1,217,{171529},{nsharp},3549
Even Dankowicz,{165078},{edanko},Nathaniel Sharp,1,4890,{171529},{nsharp},3549
David,,,Nathaniel Sharp,1,1691,{171529},{nsharp},3549
Erlon Bailey,{382262},{erlonbailey},Nathaniel Sharp,1,150,{171529},{nsharp},3549
Luke Sutton,{417599},{luke_sutton},Neil Fitzgerald,1,147,{57588},{neil_fitzgerald},191
Sarah Richardson,{56960},{sarah_richardson},Neville Hudson,1,340,{254572},{nhudson},3027
Aniruddha Singhamahapatra,{951127},{aniruddha_singhamahapatra},Niccolas Miller,1,3573,{1468193},{niccolasmiller},90
Anne Hoggett,{360494},{anne47},Nicholas John Fisher,1,131,{473623},{dustaway},4461
Matt Campbell,,,Nicholas John Fisher,1,1142,{473623},{dustaway},4461
coenobita,{786692},{coenobita},Nicholas John Fisher,1,479,{473623},{dustaway},4461
coenobita,{786692},{coenobita},Nick Lambert,1,479,,,171
Claudia Schipp,{746590},{claudiarose},Nick Lambert,1,79,,,171
Reiner Richter,{222137},{reiner},Nick Lambert,1,22539,,,171
Reiner Richter,{222137},{reiner},Nick Porch,1,22539,{2023844},{invertophiles},6
Pieter Pelser,{58664},{pelser},Noah Fenwick,1,236,{632152},{noahfenwick},37
Bob McDougall,{83288},{bobmcd},Noah Fenwick,1,3600,{632152},{noahfenwick},37
Samuel Brown,{57863},{sdjbrown},Noah Fenwick,1,436,{632152},{noahfenwick},37
Jonathan Newman,{1420308},{antshrike69},Noppadon Makbun,1,657,,,509
Tan Kok Hui,{47594},{kokhuitan},Noppadon Makbun,1,459,,,509
Aniruddha Singhamahapatra,{951127},{aniruddha_singhamahapatra},Noppadon Makbun,1,3573,,,509
lkdubs,{1422139},{lkdubs},norops,1,117,{814742},{norops},962
Tim,,,norops,1,3412,{814742},{norops},962
Rod Lowther,{1458541},{rover-rod},norops,1,509,{814742},{norops},962
henryedelman,,,Nuwan Chathuranga,1,142,{8828},{nuwan},920
ruwangika,{1375537},{ruwangika},Nuwan Chathuranga,1,16,{8828},{nuwan},920
Marley Ford,{271880},{marleyii},obscurus,1,1186,{750368},{obscurus},2022
evelynvirens,,,obscurus,1,230,{750368},{obscurus},2022
joannerusso,{6624},{joannerusso},odocoileus,1,1881,{1301409},{odocoileus},1062
Mark Rosenstein,{10787},{maractwin},odocoileus,1,3995,{1301409},{odocoileus},1062
Bob McDougall,{83288},{bobmcd},odocoileus,1,3600,{1301409},{odocoileus},1062
brnhn,{1762669},{brnhn},odocoileus,1,245,{1301409},{odocoileus},1062
C. Mallory,{275891},{psyllidhipster},odocoileus,1,2377,{1301409},{odocoileus},1062
Frank Izaguirre,{154438},{birdizlife},odocoileus,1,2251,{1301409},{odocoileus},1062
Allan Lugg,{382861},{allanlugg},old_birder,1,1508,{1564602},{old_birder},41
Carolyn Stewart,{1944203},{carolynstewart},oneanttofew,1,364,{1706934},{oneanttofew},706
Tan Kok Hui,{47594},{kokhuitan},oneanttofew,1,459,{1706934},{oneanttofew},706
Russell Massang,{17687},{russ87},oneanttofew,1,106,{1706934},{oneanttofew},706
David Spencer Muirhead,{355842},{davemmdave},oneanttofew,1,2693,{1706934},{oneanttofew},706
Kaitlyn,,,oneanttofew,1,393,{1706934},{oneanttofew},706
Bill Crins,{1106722},{wjcrins},Ong Jyh Seng,1,2418,,,503
Jonathan Newman,{1420308},{antshrike69},Ong Jyh Seng,1,657,,,503
Jon Lehmberg,{749212},{jonlehmberg},Ong Jyh Seng,1,23,,,503
Rejoice Gassah,{506512},{rejoicegassah},Ong Jyh Seng,1,2366,,,503
Mark Rosenstein,{10787},{maractwin},Owen Strickland,1,3995,{1029721},{owenstrickland},3000
Ulysses M,{70032},{ulysses20},Owen Strickland,1,941,{1029721},{owenstrickland},3000
pneuch,{1454081},{pneuch},Owen Strickland,1,525,{1029721},{owenstrickland},3000
Sean Cozart,{29091},{birdwhisperer},Owen Strickland,1,4373,{1029721},{owenstrickland},3000
David Bygott,{1626},{davidbygott},Owen Strickland,1,2322,{1029721},{owenstrickland},3000
Frank Izaguirre,{154438},{birdizlife},Owen Strickland,1,2251,{1029721},{owenstrickland},3000
Jim,,,oxalismtp,1,4574,{699883},{oxalismtp},1167
Elliot Greiner,{292489},{elliotgreiner},oxalismtp,1,3950,{699883},{oxalismtp},1167
Frank Izaguirre,{154438},{birdizlife},oxalismtp,1,2251,{699883},{oxalismtp},1167
Pablo Fraire,{1364542},{pablof},oxalismtp,1,1086,{699883},{oxalismtp},1167
rituparna,{1514017},{rituparna},Ozren,1,9,,,275
Jeremy Barker,{464262},{jeremybarker},Ozren,1,2681,,,275
